family,config,baseline,metric,n_pairs,mean_baseline,mean_condition,mean_diff,ci_lo,ci_hi,cohens_dz,hedges_g,cliffs_delta,p_ttest,p_wilcoxon,wilcoxon_min_possible_p,p_holm
e1,e1_conscientiousness_low,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.14977939907851012,-0.009452513272604046,-0.021088983410222105,0.0020349097265654013,-0.52264963163384,-0.38903824108328133,-0.09375,0.1828620990112828,0.3125,0.0078125,1.0
e1,e1_extraversion_high,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.15659680502999984,-0.0026351073211143237,-0.01899840794057621,0.017474720612961982,-0.09110257131322574,-0.13419695079418698,0.0625,0.8040671811851515,0.640625,0.0078125,1.0
e1,e1_extraversion_low,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.1544096382522797,-0.004822274098834459,-0.02076585729355933,0.010999036007767176,-0.19759985274807645,-0.2804804459096735,-0.0625,0.5936526859497737,0.546875,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,CI_diversity,10,0.15866452654176721,0.1461023932165495,-0.012562133325217712,-0.026557589109574502,0.001600447490379225,-0.5229082721575442,-0.5772876316178807,-0.32,0.13260146974870898,0.083984375,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.1473467856957284,-0.011885126655385757,-0.0271781827104643,0.003936989635515551,-0.49121692226578484,-0.643646348285744,-0.21875,0.20731010370010422,0.1484375,0.0078125,1.0
e1,e1_openness_high,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.15801311027736142,-0.0012188020737527536,-0.027773039971241264,0.023818515650128526,-0.03039700204857492,-0.04666629300506548,-0.09375,0.933893236800857,0.9453125,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,CI_diversity,8,0.15923191235111417,0.15737884178966527,-0.0018530705614489204,-0.01565650674015955,0.012679162463414979,-0.08306850571547236,-0.09466304355560372,-0.0625,0.8209700335170991,1.0,0.0078125,1.0
e1,e1_extraversion_high,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.091875,-0.03249999999999975,-0.05624999999999975,-0.007499999999999757,-0.8663916653376142,-1.3348198758781933,-0.703125,0.04407327632635354,0.0546875,0.0078125,0.44073276326353544
e1,e1_extraversion_low,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.1562499999999999,0.031875000000000125,0.0075000000000003675,0.060000000000000255,0.7882350514373877,1.2884221990681861,0.6875,0.06101898241058172,0.04252247799805163,0.0078125,0.5491708416952354
e1,e1_openness_high,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.10249999999999987,-0.021874999999999884,-0.03999999999999988,-0.0025000000000000022,-0.7736139241438458,-0.7321325232191337,-0.421875,0.06485942866272919,0.109375,0.0078125,0.5491708416952354
e1,e1_agreeableness_high,e1_norm_baseline,CI_hidden_profile_rate,10,0.1314999999999998,0.1134999999999999,-0.017999999999999905,-0.0365,0.0015000000000001987,-0.5537369462824633,-0.6305470099256097,-0.36,0.11385186399263442,0.08583095844428565,0.001953125,0.7108555712487412
e1,e1_conscientiousness_low,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.10500000000000001,-0.019374999999999754,-0.03937499999999976,-0.002499999999999624,-0.6661332518609322,-0.8065316219376314,-0.453125,0.10155079589267732,0.09096894797535775,0.0078125,0.7108555712487412
e1,e1_agreeableness_low,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.15062499999999976,0.026250000000000002,-0.005000000000000006,0.05999999999999975,0.5244384024065613,0.8225936604260924,0.4375,0.18155236004092978,0.1953125,0.0078125,0.9077618002046489
e1,e1_conscientiousness_high,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.1374999999999999,0.013125000000000123,-0.008125000000000004,0.03437500000000025,0.39841056073784803,0.47707428164980076,0.28125,0.29693728644178463,0.39802471950693785,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,CI_hidden_profile_rate,10,0.1314999999999998,0.1259999999999998,-0.005500000000000003,-0.03350000000000001,0.023000000000000097,-0.11517780880184605,-0.20116292326491503,-0.15,0.7241008282144318,0.7670968684102772,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.11624999999999988,-0.00812499999999988,-0.026874999999999878,0.011250000000000246,-0.27418595139623375,-0.3408884842256815,-0.1875,0.4634248955524781,0.3125,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,CI_hidden_profile_rate,8,0.12437499999999976,0.11125,-0.01312499999999976,-0.036874999999999755,0.016250000000000243,-0.3197163477934043,-0.4356390132028573,-0.265625,0.3958938596224781,0.3125,0.0078125,1.0
e1,e1_agreeableness_high,e1_norm_baseline,CI_mean_gain_vs_pre,10,0.0356395069634921,0.023751994786571702,-0.011887512176920401,-0.03613477092139077,0.016298831977099654,-0.26685810707807206,-0.21546497805973183,0.0,0.4206002254650232,0.275390625,0.001953125,1.0
e1,e1_agreeableness_low,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.01025786404961775,-0.004535895571564127,-0.03713375809417926,0.03389105091941643,-0.08204218388965175,-0.10471802410618322,-0.15625,0.8231368942794952,0.546875,0.0078125,1.0
e1,e1_conscientiousness_high,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.018029625150641125,0.003235865529459251,-0.039823197827889754,0.046978637619386004,0.04832592128499709,0.08027135164090336,0.0625,0.8951268955699571,0.84375,0.0078125,1.0
e1,e1_conscientiousness_low,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.008530846892975626,-0.006262912728206251,-0.03430870340659138,0.0177581182235075,-0.15550643616746113,-0.1653231376668799,-0.0625,0.6733137530609573,1.0,0.0078125,1.0
e1,e1_extraversion_high,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,-0.0035075421441867483,-0.018301301765368625,-0.07057366332368221,0.03812681587340212,-0.21649667170365106,-0.34614753461684244,-0.1875,0.5596671443194655,0.546875,0.0078125,1.0
e1,e1_extraversion_low,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.01562684426068213,0.0008330846395002492,-0.044212060458604034,0.034873455050011576,0.013317343036284252,0.01832516963276849,0.125,0.9710047863493387,0.3828125,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,CI_mean_gain_vs_pre,10,0.0356395069634921,-0.010728780362472701,-0.046368287325964805,-0.10435204756324619,0.007625253037538892,-0.48506130232314765,-0.8718490858213733,-0.48,0.15942293192490833,0.232421875,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.027112226380246122,0.012318466759064253,-0.02991574482812463,0.04917621863851975,0.1984254589543172,0.22513047612154807,0.21875,0.5921438251283181,0.546875,0.0078125,1.0
e1,e1_openness_high,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.007625412670491375,-0.0071683469506905045,-0.04746221127733313,0.048808738315396644,-0.09352612455402826,-0.14371691866755915,-0.34375,0.7989897899367411,0.3125,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,CI_mean_gain_vs_pre,8,0.014793759621181875,0.0016699560355086223,-0.013123803585673246,-0.07292094348588125,0.0413688406009753,-0.14485973106701008,-0.17024729334028835,-0.0625,0.6942556308838681,0.9453125,0.0078125,1.0
e1,e1_agreeableness_high,e1_norm_baseline,CI_medrelerr_z,10,0.10368413725295902,-0.3409687349695461,-0.4446528722225051,-1.0146492861965024,0.03399333768448697,-0.49085497544632595,-0.8050263713481848,-0.44,0.15502582250229197,0.10546875,0.001953125,1.0
e1,e1_agreeableness_low,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.01820054092250567,-0.17059240926371022,-0.7328928948989742,0.3957116247819715,-0.1929290069712984,-0.31243358910873265,-0.21875,0.6022294760924427,0.640625,0.0078125,1.0
e1,e1_conscientiousness_high,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.046076147862541335,-0.19846801620374585,-0.5786416529884747,0.19343485799383123,-0.3281492881615623,-0.3914788861624743,-0.1875,0.38421895164917275,0.3125,0.0078125,1.0
e1,e1_conscientiousness_low,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,0.36768685336509943,0.2152949850238949,-0.23647618752963753,0.6715429332062907,0.3029419415757974,0.39845559060716734,0.25,0.41989173623845877,0.4609375,0.0078125,1.0
e1,e1_extraversion_high,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.09809985072285327,-0.2504917190640578,-0.7266441584149507,0.20636778299881103,-0.34350913661787774,-0.4595691829363063,-0.25,0.3636218085537697,0.3125,0.0078125,1.0
e1,e1_extraversion_low,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.04334828960458188,-0.19574015794578642,-0.7250560976287922,0.3239705728482396,-0.24123195396068892,-0.34546716290515017,-0.21875,0.5169792439721995,0.640625,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,CI_medrelerr_z,10,0.10368413725295902,-0.04409734123167262,-0.14778147848463163,-0.5956981272422353,0.28918852743390017,-0.19637446128630615,-0.300064546286543,-0.14,0.5500073917033612,0.556640625,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.10424057563503537,-0.25663244397623997,-0.9434481545488351,0.29991537147919123,-0.2647988383348924,-0.39067685335249414,-0.28125,0.4782855878661364,1.0,0.0078125,1.0
e1,e1_openness_high,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,-0.16318027887319175,-0.3155721472143963,-0.8399583049620138,0.2023577056113056,-0.38977752909174535,-0.6064053829893413,-0.34375,0.3067176517561365,0.4609375,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,CI_medrelerr_z,8,0.15239186834120455,0.03970862415477154,-0.112683244186433,-0.488887838486709,0.279033564517242,-0.18947701042051107,-0.2049042380961874,-0.09375,0.6086119515522,0.640625,0.0078125,1.0
e1,e1_agreeableness_high,e1_norm_baseline,crosscut_rate,10,0.16602164933535432,0.0484662864823734,-0.11755536285298092,-0.14246352413448815,-0.09006873554596244,-2.6475394922046096,-2.97410388963667,-0.98,1.536337077610267e-05,0.001953125,0.001953125,0.0001536337077610267
e1,e1_conscientiousness_high,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.09807046888936688,-0.06447375882227302,-0.08171062952318738,-0.041577368243008395,-2.0458919301852796,-1.6006250689128163,-0.71875,0.0006726532996494267,0.015625,0.0078125,0.00605387969684484
e1,e1_openness_high,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.09681451899030913,-0.06572970872133074,-0.10016130099701312,-0.03218866591562512,-1.2348286726137891,-1.675760398658497,-0.75,0.01009289543119729,0.015625,0.0078125,0.07614260558860679
e1,e1_openness_low,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.23100425401047917,0.06846002629883925,0.03223787432252112,0.10260735574641701,1.2502477417359201,1.6120803203261411,0.8125,0.009517825698575849,0.015625,0.0078125,0.07614260558860679
e1,e1_conscientiousness_low,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.24753071584086916,0.08498648812922925,0.03753038764222362,0.14396057554533323,1.0245941218449275,1.6653426492710695,0.875,0.023051932288386034,0.015625,0.0078125,0.1383115937303162
e1,e1_extraversion_high,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.12156021972024664,-0.04098400799139325,-0.08419635937532224,-0.002370056613571146,-0.6430909593555918,-0.8547243531358211,-0.53125,0.11174262214426763,0.1484375,0.0078125,0.5587131107213381
e1,e1_agreeableness_low,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.16674287337284488,0.004198645661205,-0.03650888105938232,0.05009893471248687,0.06201314243150028,0.08679088081933295,0.0,0.8657315022001395,0.9453125,0.0078125,1.0
e1,e1_extraversion_low,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.1782038176378179,0.015659589926177993,-0.023550189424206756,0.0565145186255922,0.2526612055560092,0.40088208508227074,0.15625,0.4979685524980393,0.546875,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,crosscut_rate,10,0.16602164933535432,0.1817313513638405,0.015709702028486205,-0.016301383703918863,0.050559608227015634,0.27790679151148356,0.4070971600589554,0.23,0.40235292094336006,0.625,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,crosscut_rate,8,0.1625442277116399,0.13640483392554137,-0.026139393786098506,-0.06596558322136414,0.010713403650588996,-0.43459317570841033,-0.5380836181633778,-0.375,0.2587036087763189,0.4609375,0.0078125,1.0
e1,e1_extraversion_low,e1_norm_baseline,pol_assort,8,-0.03292066613717007,0.012543063203170314,0.045463729340340375,0.012469791282181127,0.08064187636681464,0.8609260604596193,1.1421422630049824,0.4375,0.04508409703878317,0.078125,0.0078125,0.45084097038783166
e1,e1_conscientiousness_high,e1_norm_baseline,pol_assort,8,-0.03292066613717007,0.005061620099048689,0.03798228623621875,0.0063872017007464985,0.07109338139798445,0.7497560487622095,0.8746228589181553,0.46875,0.0716547714591087,0.078125,0.0078125,0.6448929431319783
e1,e1_agreeableness_high,e1_norm_baseline,pol_assort,10,-0.022642159157534904,-0.030629047039065903,-0.007986887881531,-0.04663239385860116,0.028433318253521807,-0.12481841299122352,-0.17660360349131926,-0.14,0.7022472444882086,0.6953125,0.001953125,1.0
e1,e1_agreeableness_low,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.033276459206462314,-0.00035579306929225084,-0.0333121270136353,0.03273338484830558,-0.006856395404703526,-0.0073904770804648955,-0.09375,0.9850689338048304,0.7421875,0.0078125,1.0
e1,e1_conscientiousness_low,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.016703881404799562,0.016216784732370502,-0.019882640443270583,0.050480370768430594,0.3054544448136757,0.3403636051522128,0.15625,0.4162316158351439,0.3828125,0.0078125,1.0
e1,e1_extraversion_high,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.022891317182555816,0.01002934895461425,-0.02674770635614869,0.049361852708209246,0.17166225669446988,0.21443318777196682,0.0625,0.6421252677750438,0.9453125,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,pol_assort,10,-0.022642159157534904,-0.02103091373541055,0.0016112454221243466,-0.041230914673752755,0.04182665436892401,0.02312977869136884,0.0341998220145708,-0.06,0.9432922709619174,1.0,0.001953125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.006017379448444626,0.02690328668872544,-0.013120617870062624,0.06130512043904713,0.47525274005480006,0.5887428734008466,0.21875,0.2208082482779319,0.3828125,0.0078125,1.0
e1,e1_openness_high,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.021828084269446317,0.011092581867723744,-0.01815112248115344,0.041870117902347515,0.23544596675528823,0.26715507387458703,0.0,0.5267771376361134,0.84375,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,pol_assort,8,-0.03292066613717007,-0.04342786764464193,-0.010507201507471876,-0.047901684098874124,0.027478809143826062,-0.17566096499720615,-0.2406999003109802,-0.09375,0.6345206384852928,0.640625,0.0078125,1.0
e1,e1_agreeableness_low,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.5980133958797119,0.20856433314797107,0.09580369495436396,0.3192472040009231,1.2017439726442414,1.2450338390720908,0.71875,0.011457371441632534,0.015625,0.0078125,0.11457371441632533
e1,e1_agreeableness_high,e1_norm_baseline,pol_ei,10,0.389132747420544,0.5234917657760547,0.13435901835551062,0.023102136374934433,0.2644411233797553,0.6472679332033038,0.9789082524150866,0.64,0.0709755449373069,0.10546875,0.001953125,0.638779904435762
e1,e1_openness_high,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.4982284686933285,0.10877940596158762,0.013917759692476344,0.20484472408559032,0.7312666126269908,0.759624912567786,0.46875,0.0774068620929512,0.109375,0.0078125,0.638779904435762
e1,e1_extraversion_low,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.530551890353368,0.14110282762162726,0.0006159475146179507,0.2728442576524128,0.6770753208390944,0.9879039394770246,0.5625,0.09703279318092894,0.109375,0.0078125,0.6792295522665026
e1,e1_neuroticism_high,e1_norm_baseline,pol_ei,10,0.389132747420544,0.49809401407522974,0.10896126665468572,0.0008054809255406846,0.22433299866920628,0.5778868187657376,0.8728654439000632,0.58,0.100905132384303,0.10546875,0.001953125,0.6792295522665026
e1,e1_extraversion_high,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.5048205300902121,0.11537146735847126,-0.017015651639454572,0.26451623794879214,0.5245614928688811,0.774047009747421,0.53125,0.18146254687948055,0.25,0.0078125,0.9073127343974028
e1,e1_conscientiousness_high,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.45196086727715784,0.062511804545417,-0.02074405316479979,0.15247176002005472,0.4683410442140428,0.43134980407829415,0.3125,0.2268879904698778,0.3125,0.0078125,0.9075519618795111
e1,e1_conscientiousness_low,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.3787563603164826,-0.010692702415258257,-0.11579061055438655,0.0755818712011114,-0.07138090928448877,-0.0683749087335374,-0.09375,0.8457402955155493,0.84375,0.0078125,1.0
e1,e1_neuroticism_low,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.459713264046142,0.07026420131440114,-0.08381263876890314,0.22159711611429694,0.2938327241388477,0.39357735333391025,0.21875,0.4333555221090245,0.3828125,0.0078125,1.0
e1,e1_openness_low,e1_norm_baseline,pol_ei,8,0.38944906273174085,0.41884816581869555,0.02939910308695469,-0.07862499591165942,0.1353040586221361,0.17648838618706691,0.20758748843582495,0.0625,0.6329529214792309,0.546875,0.0078125,1.0
e1,e1_neuroticism_high,e1_norm_baseline,pol_extremity,10,1.2920000000000003,1.5185,0.22649999999999998,0.17849999999999994,0.2735000000000001,2.741067203143255,3.712358526808927,1.0,1.159916432835972e-05,0.001953125,0.001953125,0.0001159916432835972
e1,e1_agreeableness_high,e1_norm_baseline,pol_extremity,10,1.2920000000000003,1.4965,0.20450000000000007,0.1500000000000001,0.2575000000000002,2.209143958212013,2.779729101715007,0.92,6.423837676529178e-05,0.001953125,0.001953125,0.000578145390887626
e1,e1_conscientiousness_high,e1_norm_baseline,pol_extremity,8,1.27625,1.495625,0.219375,0.15185937499999996,0.273125,2.3147705463051516,3.1240374531621025,1.0,0.0003196765967746593,0.0078125,0.0078125,0.0025574127741972742
e1,e1_openness_high,e1_norm_baseline,pol_extremity,8,1.27625,1.4268750000000001,0.15062500000000004,0.10437500000000005,0.19125000000000003,2.1815028054350067,2.4337625124982325,0.953125,0.0004583788920924359,0.0078125,0.0078125,0.003208652244647051
e1,e1_agreeableness_low,e1_norm_baseline,pol_extremity,8,1.27625,1.376875,0.10062499999999996,0.028749999999999998,0.16999999999999998,0.9162783320923442,1.4344165791951815,0.71875,0.03585973281491757,0.0390625,0.0078125,0.21515839688950542
e1,e1_extraversion_high,e1_norm_baseline,pol_extremity,8,1.27625,1.355,0.07874999999999993,0.019374999999999865,0.1349999999999999,0.859324287400533,1.1995264476494272,0.640625,0.04538482143187412,0.06297905121445523,0.0078125,0.22692410715937059
e1,e1_extraversion_low,e1_norm_baseline,pol_extremity,8,1.27625,1.325625,0.049375,-0.01125000000000001,0.1062500000000001,0.5329918089693736,0.7289879862538602,0.5,0.17540660833434504,0.1953125,0.0078125,0.6208104467504273
e1,e1_neuroticism_low,e1_norm_baseline,pol_extremity,8,1.27625,1.3362500000000002,0.05999999999999994,-0.012499999999999956,0.12499999999999989,0.5631879053567181,0.7404335108145931,0.46875,0.15520261168760682,0.1484375,0.0078125,0.6208104467504273
e1,e1_conscientiousness_low,e1_norm_baseline,pol_extremity,8,1.27625,1.240625,-0.03562500000000007,-0.10000000000000006,0.025624999999999842,-0.3611275291966621,-0.4635640837521413,-0.40625,0.3410508198688201,0.4609375,0.0078125,0.6821016397376402
e1,e1_openness_low,e1_norm_baseline,pol_extremity,8,1.27625,1.2974999999999999,0.02124999999999999,-0.024999999999999994,0.06125000000000003,0.3136186706116262,0.31671222025255497,0.21875,0.4044980221580262,0.3125,0.0078125,0.6821016397376402
e1,e1_agreeableness_high,e1_norm_baseline,pol_var,10,1.2617299999999998,0.7953949999999994,-0.4663350000000002,-0.6162058750000002,-0.3219865000000004,-1.8741210625572857,-2.5157804833604165,-0.96,0.00022168161929096085,0.001953125,0.001953125,0.0022168161929096084
e1,e1_openness_high,e1_norm_baseline,pol_var,8,1.2637749999999999,0.9568187499999997,-0.30695624999999993,-0.41521874999999997,-0.19176874999999988,-1.7801154164475168,-1.5195832141067993,-0.75,0.0015050223130453522,0.0078125,0.0078125,0.01354520081740817
e1,e1_neuroticism_high,e1_norm_baseline,pol_var,10,1.2617299999999998,1.5390649999999997,0.2773349999999999,0.14100362499999974,0.41148624999999994,1.211811036790202,1.4983413363332672,0.72,0.004014894644546024,0.005859375,0.001953125,0.03211915715636819
e1,e1_agreeableness_low,e1_norm_baseline,pol_var,8,1.2637749999999999,1.0570312499999996,-0.20674375,-0.3502348437499999,-0.034624999999999934,-0.834520854827577,-0.9585447708641617,-0.5625,0.05031304801361374,0.0390625,0.0078125,0.3521913360952962
e1,e1_extraversion_high,e1_norm_baseline,pol_var,8,1.2637749999999999,1.0580624999999997,-0.20571250000000002,-0.39632500000000015,-0.04557500000000006,-0.7601111731303355,-1.017999921178165,-0.625,0.06862182804824724,0.0546875,0.0078125,0.4117309682894834
e1,e1_conscientiousness_high,e1_norm_baseline,pol_var,8,1.2637749999999999,1.1162187499999998,-0.14755624999999978,-0.31666874999999983,-0.007906249999999754,-0.6216896549780607,-0.7236228595165389,-0.46875,0.12208645055665616,0.109375,0.0078125,0.6104322527832808
e1,e1_extraversion_low,e1_norm_baseline,pol_var,8,1.2637749999999999,1.1371937499999998,-0.12658124999999995,-0.29681875,0.02717500000000031,-0.5089493392188101,-0.6398234611614726,-0.4375,0.19318026441019126,0.1484375,0.0078125,0.7385662430642878
e1,e1_neuroticism_low,e1_norm_baseline,pol_var,8,1.2637749999999999,1.1201624999999997,-0.1436125,-0.37149859375000005,0.05663125000000019,-0.4368081902567826,-0.5990944919429737,-0.34375,0.25650419985104667,0.3125,0.0078125,0.7385662430642878
e1,e1_openness_low,e1_norm_baseline,pol_var,8,1.2637749999999999,1.1746999999999996,-0.089075,-0.19176875000000007,0.02595625000000029,-0.5202378554897317,-0.432825047194341,-0.34375,0.18464156076607194,0.1953125,0.0078125,0.7385662430642878
e1,e1_conscientiousness_low,e1_norm_baseline,pol_var,8,1.2637749999999999,1.24341875,-0.020356249999999868,-0.13189374999999998,0.1157109375000002,-0.10431911712952985,-0.086836448543475,-0.125,0.7765080011103371,0.7421875,0.0078125,0.7765080011103371
e1,e1_extraversion_high,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.28136327213123563,-0.05957552898446038,-0.0686782320602441,-0.05028153969586359,-4.114479644582575,-3.893179874162187,-1.0,7.809623739250517e-06,0.0078125,0.0078125,7.809623739250517e-05
e1,e1_openness_high,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.30806173504586276,-0.03287706606983324,-0.046201245653394875,-0.021433488563314812,-1.7080780666876623,-2.148632800538002,-0.90625,0.0018969041716966973,0.0078125,0.0078125,0.017072137545270274
e1,e1_extraversion_low,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.3617027816403545,0.0207639805246585,0.010465161826191907,0.030710801034941122,1.325882904585602,1.4815972350390294,0.78125,0.007166622208355727,0.015625,0.0078125,0.057332977666845815
e1,e1_openness_low,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.32590692457748077,-0.01503187653821525,-0.02374380151529936,-0.007019344841845506,-1.1593305932873066,-1.0325273765674254,-0.65625,0.013504133658561616,0.0078125,0.0078125,0.09452893560993131
e1,e1_neuroticism_low,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.36714810910007617,0.026209307984380134,0.0102610437413495,0.040490952428709134,1.105438678098694,1.3701933992870112,0.71875,0.0166876487968417,0.0390625,0.0078125,0.10012589278105019
e1,e1_agreeableness_high,e1_norm_baseline,trait_drift_mean,10,0.3431423837079772,0.3305787656427578,-0.012563618065219394,-0.021348872094949237,-0.002582388936328361,-0.7827166130289275,-0.8781746672267604,-0.56,0.03526999182451669,0.037109375,0.001953125,0.17634995912258344
e1,e1_agreeableness_low,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.3551282115544161,0.014189410438720136,0.0019956921343990026,0.026886190517442333,0.7304295933032232,1.0843187065455426,0.59375,0.07767786796119976,0.109375,0.0078125,0.30909827206789076
e1,e1_conscientiousness_high,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.3318495148317978,-0.00908928628389824,-0.016657414706801113,-0.0006249352964697308,-0.7316762699211812,-0.7241255458271071,-0.53125,0.07727456801697269,0.078125,0.0078125,0.30909827206789076
e1,e1_conscientiousness_low,e1_norm_baseline,trait_drift_mean,8,0.340938801115696,0.352551774083102,0.011612972967406002,-0.005286735493652468,0.030045811094135004,0.42160236580771865,0.6251497643632574,0.28125,0.2719265856800083,0.546875,0.0078125,0.5438531713600167
e1,e1_neuroticism_high,e1_norm_baseline,trait_drift_mean,10,0.3431423837079772,0.34722268690716296,0.004080303199185708,-0.007712003575030733,0.015723892746031386,0.2067258555100999,0.2700128943892605,0.14,0.5296357738360368,0.625,0.001953125,0.5438531713600167
e1q,e1q_agreeableness_high,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.14793902164400724,0.248581063942119,-0.0934439847863795,0.4902979965477982,0.6578488038154268,0.6647178681782343,0.36,0.2152536301589276,0.4375,0.0625,1.0
e1q,e1q_agreeableness_low,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.03453016029411112,0.13517220259222285,-0.40298659581526247,0.6733310009997082,0.20082744149682658,0.3603870504023014,0.36,0.676641117647764,0.625,0.0625,1.0
e1q,e1q_conscientiousness_high,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.07286330407066255,0.17350534636877427,-0.3037173687752005,0.6741251664584368,0.2712722684817086,0.40323475468372905,0.12,0.5768697179776566,0.625,0.0625,1.0
e1q,e1q_conscientiousness_low,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.1453515601714875,0.24599360246959928,-0.05624278512427241,0.5595067281413046,0.620528730647569,0.6959454007442514,0.52,0.23757308279638942,0.3125,0.0625,1.0
e1q,e1q_extraversion_high,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.18794200973029457,0.2885840520284063,-0.13664915067294386,0.7138172547297564,0.5353283995239684,0.9078394097766732,0.44,0.2973855357605025,0.4375,0.0625,1.0
e1q,e1q_extraversion_low,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,-0.0997673604408166,0.0008746818572951453,-0.22379353428215495,0.2284847016790857,0.003019364951711974,0.0028244411053052632,0.12,0.9949364191250987,1.0,0.0625,1.0
e1q,e1q_neuroticism_high,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,-0.036470495346782754,0.06417154695132898,-0.21609534095350008,0.3457375021311196,0.17986327537820898,0.18994406925648027,0.12,0.7081113229395848,0.625,0.0625,1.0
e1q,e1q_neuroticism_low,e1q_norm_baseline,CI_accuracy_z,5,-0.10064204229811173,0.10941597037730841,0.21005801267542018,-0.2163968594269156,0.7116289001253467,0.35671695741576454,0.5705198709033178,0.2,0.4697479493708495,0.8125,0.0625,1.0
